,CreditScore,Geography,Gender,Age,Balance,Exited
3574,541,France,Female,32,0.0,0
3575,640,France,Female,66,116037.76,0
3576,647,France,Male,28,0.0,0
3577,757,France,Male,23,80673.96,0
3578,704,Germany,Female,39,124640.51,1
3579,778,Germany,Male,31,182275.23,0
3580,639,Germany,Female,41,98635.77,0
3581,637,France,Male,33,0.0,0
3582,686,France,Male,35,0.0,0
3583,577,Spain,Male,43,79757.21,1
3584,506,Germany,Male,28,53053.76,0
3585,757,France,Male,28,120911.75,0
3586,826,France,Male,55,115285.85,0
3587,721,France,Male,41,0.0,0
3588,489,Spain,Male,40,221532.8,0
3589,446,France,Female,51,105056.13,0
3590,677,France,Male,37,88363.03,0
3591,769,France,Male,29,123757.52,0
3592,677,Spain,Male,56,123959.97,1
3593,555,Germany,Female,62,114822.64,0
3594,652,Germany,Female,37,145219.3,0
3595,722,Germany,Female,32,106807.64,0
3596,643,France,Male,36,148159.71,0
3597,796,Germany,Female,40,99745.95,0
3598,720,Germany,Female,37,156282.79,0
3599,613,France,Male,41,0.0,0
3600,506,France,Female,57,0.0,1
3601,608,France,Male,50,0.0,1
3602,667,Spain,Male,77,0.0,0
3603,750,France,Female,47,121376.15,1
3604,610,France,Male,33,111582.11,0
3605,588,Germany,Female,34,129417.82,0
3606,479,France,Female,26,0.0,0
3607,682,France,Male,37,0.0,0
3608,677,France,Female,36,0.0,0
3609,850,Germany,Male,40,94607.08,0
3610,580,France,Female,56,131368.3,1
3611,746,France,Female,21,166883.07,0
3612,635,Spain,Female,37,0.0,0
3613,664,Germany,Male,25,172812.72,0
3614,558,Germany,Female,36,126606.63,0
3615,415,France,Male,46,134950.19,1
3616,798,France,Female,60,96956.1,1
3617,792,Germany,Female,29,107601.79,1
3618,489,Germany,Female,46,92060.06,1
3619,730,France,Male,33,0.0,0
3620,773,France,Male,41,0.0,0
3621,711,France,Male,36,137688.71,0
3622,592,Spain,Male,55,85845.43,0
3623,695,Germany,Male,27,125552.96,0
3624,640,France,Female,33,167298.42,0
3625,470,Spain,Male,31,55732.92,0
3626,789,Germany,Female,37,110689.07,1
3627,604,Spain,Female,39,98544.11,0
3628,493,Germany,Female,35,178317.6,0
3629,671,France,Female,48,115713.84,0
3630,656,France,Male,46,143267.14,0
3631,739,Spain,Male,19,89750.21,0
3632,560,Spain,Female,26,116576.45,0
3633,827,Germany,Female,47,143001.5,0
3634,681,France,Male,23,157761.56,0
3635,740,France,Female,37,0.0,0
3636,663,Spain,Male,31,103430.11,0
3637,845,Spain,Female,52,0.0,1
3638,555,Spain,Male,27,0.0,0
3639,680,Germany,Female,48,115115.38,1
3640,638,Germany,Female,39,122501.28,0
3641,640,Spain,Male,62,0.0,0
3642,778,France,Male,42,0.0,0
3643,679,France,Male,45,146758.24,0
3644,593,France,Female,32,0.0,0
3645,788,France,Male,55,0.0,1
3646,770,France,Female,70,110738.89,1
3647,729,France,Male,67,94203.8,0
3648,545,France,Male,47,105792.49,1
3649,597,France,Male,41,153198.23,0
3650,537,France,Male,38,0.0,0
3651,732,France,Male,79,61811.23,0
3652,542,France,Male,34,101116.06,0
3653,688,Germany,Female,46,74458.25,0
3654,542,Germany,Male,33,142871.27,0
3655,754,Germany,Male,35,98585.94,0
3656,750,France,Female,37,0.0,1
3657,731,France,Male,30,0.0,0
3658,699,France,Female,43,80764.03,1
3659,534,France,Female,42,144801.97,1
3660,494,Spain,Male,27,0.0,0
3661,497,Germany,Male,35,110053.62,0
3662,632,France,Female,28,118890.81,0
3663,724,France,Male,31,0.0,1
3664,751,Germany,Female,37,151218.98,0
3665,733,France,Male,42,150507.21,0
3666,701,Spain,Female,21,0.0,0
3667,525,Germany,Male,33,131023.76,0
3668,666,Germany,Female,44,122314.5,1
3669,653,France,Male,29,0.0,0
3670,850,France,Male,28,0.0,0
3671,646,Germany,Female,52,111739.4,0
3672,750,France,Male,43,113882.31,0
3673,764,France,Male,24,98148.61,0
3674,658,France,Female,32,0.0,0
3675,727,France,Male,32,59271.82,0
3676,687,France,Female,31,0.0,0
3677,631,Spain,Male,33,0.0,0
3678,797,France,Male,30,69413.44,0
3679,650,Spain,Male,25,160599.06,0
3680,850,Spain,Male,22,0.0,0
3681,676,France,Female,40,147803.48,1
3682,620,Spain,Male,44,0.0,0
3683,576,France,Female,52,170228.59,1
3684,482,France,Female,35,133111.73,0
3685,695,Spain,Female,39,0.0,0
3686,706,France,Male,18,176139.5,0
3687,668,France,Female,32,0.0,0
3688,679,Germany,Male,35,110245.13,0
3689,703,France,Female,45,0.0,0
3690,670,Spain,Male,67,158719.57,0
3691,590,France,Female,76,160979.68,0
3692,613,Spain,Male,35,123557.65,0
3693,742,France,Female,60,0.0,1
3694,608,France,Female,33,0.0,1
3695,571,France,Male,40,112896.86,0
3696,595,France,Female,39,120962.13,0
3697,745,Germany,Male,48,96048.55,0
3698,589,France,Female,21,0.0,0
3699,749,France,Male,37,185063.7,0
3700,678,France,Female,22,118064.93,0
3701,603,France,Male,46,0.0,0
3702,504,France,Female,73,0.0,0
3703,739,Germany,Male,40,149131.03,1
3704,604,France,Female,34,0.0,0
3705,612,France,Female,35,0.0,0
3706,629,Spain,Female,44,125512.98,0
3707,652,Spain,Female,42,83492.07,0
3708,565,France,Male,34,0.0,0
3709,707,France,Female,49,0.0,1
3710,645,France,Male,30,125739.26,0
3711,762,Germany,Female,34,98592.88,1
3712,639,Spain,Female,39,141789.15,0
3713,709,Germany,Male,22,112949.71,0
3714,823,France,Male,34,105057.33,0
3715,817,Germany,Female,46,89087.89,1
3716,665,Germany,Female,27,147435.96,0
3717,646,Germany,Male,39,154439.86,0
3718,568,France,Male,30,73054.37,0
3719,850,France,Female,62,124678.35,1
3720,473,Germany,Male,40,152576.25,0
3721,731,France,Female,41,152243.57,0
3722,619,France,Male,25,0.0,0
3723,715,Germany,Male,42,88120.97,0
3724,772,Germany,Female,51,143930.92,1
3725,686,France,Female,31,0.0,0
3726,749,Germany,Female,29,137059.05,1
3727,781,France,Female,27,186558.55,1
3728,675,Spain,Male,66,115654.47,0
3729,730,Spain,Male,29,0.0,0
3730,683,Spain,Male,38,126152.84,0
3731,554,Germany,Female,51,105701.91,1
3732,722,France,Male,46,0.0,1
3733,689,Germany,Male,67,157094.78,0
3734,796,Germany,Male,40,113228.38,0
3735,447,France,Female,32,0.0,0
3736,498,Germany,Male,37,108432.88,0
3737,663,Spain,Male,27,0.0,0
3738,498,Germany,Female,44,120702.67,0
3739,627,France,Female,32,0.0,0
3740,649,France,Male,45,0.0,0
3741,738,Germany,Female,29,139106.19,1
3742,587,Germany,Female,39,101851.8,0
3743,655,Germany,Female,32,130935.56,1
3744,647,Germany,Male,37,116509.99,1
3745,776,Germany,Female,37,93124.04,0
3746,688,Germany,Male,35,111578.18,1
3747,605,France,Male,32,0.0,0
3748,596,France,Female,39,86546.29,0
3749,427,France,Male,33,0.0,0
3750,629,France,Male,39,129669.32,0
3751,496,Spain,Male,29,0.0,0
3752,717,Spain,Female,36,164557.95,0
3753,777,France,Male,23,0.0,0
3754,535,Spain,Male,35,118989.92,0
3755,744,France,Male,29,0.0,0
3756,755,France,Male,31,0.0,0
3757,593,Spain,Female,45,79259.75,0
3758,514,France,Male,38,112230.38,1
3759,721,France,Male,40,118129.87,0
3760,835,Spain,Male,38,86824.09,0
3761,682,France,Female,64,128306.7,0
3762,590,Germany,Female,40,117641.43,0
3763,653,Germany,Female,37,125734.2,1
3764,837,France,Male,49,103302.37,0
3765,841,France,Male,27,0.0,0
3766,584,Spain,Male,36,82696.09,0
3767,769,France,Male,29,145471.37,0
3768,599,Spain,Male,34,101506.66,0
3769,698,France,Male,47,156265.31,0
3770,477,France,Male,27,128554.98,0
3771,477,Germany,Male,34,139959.55,0
3772,745,Spain,Male,34,132944.53,0
3773,749,France,Female,35,0.0,0
3774,850,France,Male,61,0.0,1
3775,528,Germany,Male,22,93547.23,0
3776,750,France,Male,33,152302.72,0
3777,543,France,Female,31,147674.26,0
3778,579,Spain,Female,59,148021.12,0
3779,624,France,Male,37,0.0,0
3780,595,Germany,Male,46,142360.62,1
3781,596,Germany,Female,27,151027.56,0
3782,431,Germany,Female,44,138843.7,1
3783,647,Spain,Female,26,109958.15,1
3784,640,France,Female,31,138857.59,0
3785,752,Germany,Female,45,105426.5,0
3786,710,Germany,Female,41,149155.53,1
3787,638,Germany,Male,27,135096.05,1
3788,660,Germany,Male,28,170890.05,0
3789,609,Spain,Female,45,89122.3,0
3790,596,Spain,Female,54,78126.28,1
3791,705,France,Female,38,123894.43,0
3792,444,France,Male,36,0.0,0
3793,727,Germany,Male,58,106913.43,1
3794,496,France,Male,32,127845.83,0
3795,554,France,Female,22,0.0,0
3796,537,France,Male,26,106397.75,0
3797,839,France,Female,51,0.0,1
3798,700,Spain,Female,43,0.0,0
3799,458,Spain,Female,35,166492.48,0
3800,850,France,Female,28,0.0,0
3801,699,Spain,Male,31,114493.68,0
3802,615,Germany,Female,44,126104.98,0
3803,850,Germany,Male,51,124425.99,1
3804,604,France,Female,40,0.0,0
3805,668,Spain,Male,34,0.0,0
3806,594,Spain,Female,38,0.0,0
3807,470,France,Male,30,101140.76,0
3808,701,Germany,Male,41,150844.94,0
3809,664,Spain,Male,35,115024.5,0
3810,477,France,Female,30,131286.46,0
3811,756,France,Female,42,0.0,0
3812,625,France,Female,40,141267.67,0
3813,703,Spain,Male,73,137761.55,0
3814,646,France,Male,30,0.0,0
3815,650,France,Male,33,98064.97,0
3816,664,France,Female,31,114519.57,0
3817,682,Germany,Female,29,101012.77,1
3818,725,France,Female,44,0.0,0
3819,553,Germany,Male,46,82291.1,1
3820,576,France,Male,39,84719.98,0
3821,608,Spain,Female,56,0.0,0
3822,850,France,Female,39,104386.53,0
3823,627,France,Male,31,128131.73,0
3824,667,France,Male,44,122806.95,0
3825,548,Spain,Male,44,0.0,0
3826,774,France,Male,76,112510.89,0
3827,794,Germany,Male,57,117056.46,1
3828,497,Germany,Female,55,131778.66,0
3829,587,France,Female,36,70784.27,0
3830,850,France,Female,29,0.0,0
3831,722,France,Male,46,0.0,0
3832,555,Spain,Female,35,0.0,0
3833,609,Germany,Male,38,140752.06,0
3834,734,Spain,Female,39,92126.26,0
3835,718,Germany,Female,39,93148.74,0
3836,645,Spain,Female,49,110132.55,1
3837,598,Spain,Female,23,0.0,0
3838,628,Germany,Male,50,122227.71,1
3839,629,Germany,Male,40,121647.54,1
3840,739,Germany,Male,58,110597.76,1
3841,653,France,Female,60,120731.39,1
3842,711,France,Male,28,0.0,0
3843,783,Spain,Male,38,0.0,1
3844,681,France,Male,38,153722.47,0
3845,712,France,Male,34,114088.32,0
3846,554,France,Female,48,0.0,0
3847,611,France,Female,37,0.0,0
3848,560,Germany,Male,41,152532.3,0
3849,646,Spain,Male,32,0.0,0
3850,680,France,Male,34,143292.95,0
3851,631,France,Male,26,149144.61,0
3852,746,France,Male,36,127157.04,0
3853,654,Germany,Male,43,84673.17,0
3854,687,Germany,Male,33,135962.4,0
3855,708,Germany,Male,32,151691.44,0
3856,679,Germany,Female,32,88335.05,0
3857,636,France,Female,45,139859.23,0
3858,695,France,Male,45,43134.65,0
3859,677,France,Male,42,99580.13,0
3860,720,France,Female,34,110717.38,0
3861,780,France,Female,37,0.0,1
3862,653,Spain,Female,36,0.0,0
3863,674,France,Female,28,0.0,0
3864,620,Germany,Male,40,108197.11,0
3865,623,France,Male,40,0.0,0
3866,547,France,Female,29,104450.86,0
3867,530,France,Male,39,0.0,0
3868,746,France,Female,34,0.0,0
3869,512,France,Female,31,0.0,0
3870,630,France,Male,40,0.0,0
3871,570,Spain,Male,21,116099.82,0
3872,605,France,Male,39,111169.91,0
3873,530,Spain,Male,37,0.0,0
3874,813,Germany,Female,25,123616.43,0
3875,704,Spain,Female,37,155619.58,0
3876,565,Germany,Male,31,89558.39,0
3877,645,Spain,Male,45,0.0,1
3878,526,Germany,Female,32,131938.92,0
3879,778,France,Female,33,151772.63,1
3880,677,France,Female,72,0.0,0
3881,588,France,Female,64,0.0,0
3882,488,France,Female,22,0.0,0
3883,519,France,Male,39,97700.02,0
3884,709,France,Male,31,0.0,0
3885,642,Germany,Female,56,103244.86,1
3886,710,Germany,Male,34,147833.3,0
3887,653,France,Female,46,0.0,0
3888,743,France,Male,71,0.0,0
3889,418,France,Female,39,0.0,0
3890,670,Germany,Female,33,84521.48,0
3891,723,Germany,Female,28,91938.31,0
3892,549,Germany,Male,45,124240.93,0
3893,543,France,Female,42,0.0,0
3894,595,Spain,Male,37,157084.99,0
3895,673,Germany,Female,25,108244.82,0
3896,741,France,Female,21,0.0,0
3897,508,Germany,Female,41,82161.7,0
3898,662,Germany,Male,59,104568.41,1
3899,752,France,Female,36,119912.46,0
3900,809,France,Male,36,68881.59,0
3901,575,Spain,Male,30,0.0,0
3902,591,Spain,Female,40,86376.29,1
3903,643,Spain,Female,45,150840.03,0
3904,698,Germany,Male,55,155059.1,0
3905,496,France,Female,29,0.0,0
3906,597,France,Male,44,78128.13,0
3907,603,Germany,Male,46,98899.76,0
3908,655,Spain,Male,37,0.0,0
3909,431,France,Male,63,160982.89,0
3910,620,France,Female,70,87926.24,1
3911,782,France,Female,35,0.0,0
3912,581,Spain,Male,46,79385.21,0
3913,553,Germany,Male,53,127997.83,1
3914,658,France,Male,44,168396.34,0
3915,686,Germany,Male,43,134896.03,0
3916,539,Spain,Male,36,0.0,0
3917,685,France,Female,50,94238.75,1
3918,850,France,Male,29,0.0,0
3919,763,Spain,Female,39,0.0,0
3920,634,Germany,Male,43,212696.32,0
3921,567,France,Male,59,0.0,1
3922,539,France,Male,39,139153.68,0
3923,764,France,Male,41,0.0,0
3924,653,France,Female,40,0.0,0
3925,566,Spain,Male,44,0.0,0
3926,714,Germany,Male,29,92887.13,0
3927,580,Spain,Female,65,0.0,0
3928,548,France,Male,29,83442.98,0
3929,646,Germany,Female,36,144773.29,0
3930,622,Germany,Female,52,111973.97,1
3931,706,France,Female,35,178032.53,0
3932,680,France,Male,23,140007.19,0
3933,698,France,Male,37,98400.61,0
3934,581,Spain,Female,46,0.0,0
3935,728,Germany,Male,45,108924.33,1
3936,707,Spain,Female,32,132835.56,0
3937,761,France,Female,26,0.0,0
3938,483,Germany,Male,41,118334.44,1
3939,736,Germany,Female,25,81732.88,0
3940,716,Germany,Male,66,121411.9,1
3941,654,France,Male,32,121455.65,1
3942,649,Spain,Male,20,0.0,0
3943,649,France,Male,46,0.0,0
3944,612,France,Female,31,117989.76,0
3945,657,Spain,Male,40,0.0,0
3946,511,France,Female,31,137411.29,0
3947,682,France,Male,61,73688.2,0
3948,748,Spain,Male,58,122330.7,0
3949,554,Germany,Male,43,99906.89,0
3950,794,Spain,Female,28,0.0,0
3951,807,France,Female,47,167664.83,1
3952,594,France,Female,34,141525.55,0
3953,652,Spain,Female,33,124832.51,0
3954,729,France,Female,34,132121.71,0
3955,625,France,Male,39,0.0,0
3956,597,Germany,Female,60,78539.84,0
3957,657,Germany,Female,38,123770.46,1
3958,633,France,Male,43,0.0,0
3959,663,Germany,Male,49,116150.65,1
3960,535,France,Male,47,160729.1,0
3961,702,France,Female,29,88378.6,0
3962,712,France,Male,33,182888.08,0
3963,607,France,Male,31,0.0,0
3964,476,France,Male,37,0.0,1
3965,748,Spain,Female,23,85600.08,0
3966,815,France,Male,35,0.0,0
3967,602,France,Male,32,0.0,0
3968,649,Germany,Male,40,95001.33,0
3969,551,Spain,Male,27,113873.22,1
3970,509,France,Male,30,0.0,0
3971,685,Spain,Male,40,74896.92,0
3972,536,France,Female,22,89492.62,0
3973,711,Spain,Male,38,128718.78,0
3974,761,Spain,Male,27,0.0,0
3975,535,France,Female,49,0.0,1
3976,566,Germany,Male,22,144954.75,0
3977,620,Spain,Male,21,0.0,0
3978,837,Germany,Male,37,94001.61,0
3979,685,France,Female,40,0.0,1
3980,673,France,Male,65,0.0,0
3981,638,France,Male,24,0.0,0
3982,614,France,Male,46,0.0,1
3983,626,France,Female,44,0.0,1
3984,834,Spain,Male,38,0.0,0
3985,691,France,Male,24,0.0,0
3986,706,Spain,Male,38,0.0,0
3987,633,France,Male,37,141546.35,0
3988,644,Germany,Female,32,141528.88,1
3989,666,France,Male,30,109805.3,0
3990,708,France,Male,32,86614.06,0
3991,496,Germany,Female,59,91680.1,1
3992,730,Germany,Male,38,38848.19,0
3993,696,Spain,Male,40,153639.11,0
3994,809,Spain,Male,80,0.0,0
3995,701,Spain,Female,33,123870.07,0
3996,604,France,Male,30,0.0,0
3997,665,France,Male,39,46323.57,0
3998,639,France,Female,60,162039.78,1
3999,696,France,Male,19,110928.51,0
4000,520,France,Male,38,0.0,0
4001,545,Germany,Male,53,114421.55,1
4002,634,Germany,Female,29,130036.21,0
4003,750,France,Female,26,151510.17,0
4004,530,Spain,Female,41,0.0,0
4005,589,France,Female,59,0.0,1
4006,654,France,Male,37,83568.55,0
4007,648,France,Female,43,139972.18,0
4008,835,Spain,Male,45,100212.13,0
4009,446,France,Female,39,90217.07,0
4010,514,Spain,Male,66,0.0,0
4011,694,Germany,Male,33,124067.32,0
4012,554,Spain,Male,46,0.0,0
4013,720,Germany,Female,57,162082.31,1
4014,641,Germany,Female,51,117306.69,1
4015,813,France,Male,32,122889.88,0
4016,480,France,Male,40,148790.61,0
4017,811,France,Male,46,180226.24,1
4018,715,Germany,Female,32,104857.19,0
4019,620,Spain,Male,31,166833.86,0
4020,721,France,Male,42,102936.72,0
4021,772,Germany,Female,48,108736.52,1
4022,680,Germany,Male,44,129974.79,0
4023,535,France,Male,38,85982.07,0
4024,655,France,Female,20,134397.61,0
4025,660,France,Male,63,137841.53,0
4026,762,Germany,Male,56,100260.88,1
4027,662,Germany,Male,39,139822.11,0
4028,463,Germany,Female,41,123151.51,0
4029,501,Germany,Male,27,95331.83,0
4030,603,Spain,Female,42,0.0,0
4031,688,Spain,Male,37,138162.41,0
4032,430,France,Male,38,0.0,0
4033,632,Germany,Male,48,126066.26,1
4034,601,Spain,Female,42,96763.89,0
4035,769,France,Female,38,0.0,0
4036,551,France,Male,42,139561.46,1
4037,841,France,Female,52,0.0,1
4038,469,Spain,Female,31,0.0,1
4039,479,Spain,Male,27,172463.45,0
4040,701,France,Male,37,107798.85,0
4041,593,France,Male,36,70181.48,0
4042,738,Spain,Male,38,177997.07,0
4043,635,Spain,Male,31,0.0,0
4044,658,France,Male,32,0.0,0
4045,687,Spain,Female,36,0.0,0
4046,650,France,Male,37,0.0,0
4047,720,Spain,Male,21,123200.78,0
4048,602,France,Female,63,0.0,0
4049,618,Spain,Male,33,0.0,0
4050,803,Germany,Male,41,137742.9,0
4051,793,France,Female,63,116270.72,0
4052,616,Germany,Male,41,113220.2,0
4053,550,Spain,Male,51,0.0,0
4054,602,France,Female,56,115895.22,1
4055,452,France,Female,60,121730.49,0
4056,655,Spain,Female,28,113811.85,0
4057,510,France,Female,26,136214.08,0
4058,557,France,Male,39,146200.01,0
4059,676,France,Male,37,106242.67,0
4060,640,France,Female,29,0.0,0
4061,529,Spain,Male,31,0.0,0
4062,559,France,Male,45,24043.45,1
4063,689,France,Female,58,0.0,0
4064,626,Germany,Male,39,132287.92,1
4065,697,Spain,Male,30,0.0,0
4066,823,France,Female,44,0.0,0
4067,565,Germany,Female,32,90322.99,0
4068,631,Spain,Male,23,0.0,0
4069,646,France,Female,34,131283.11,0
4070,676,Spain,Male,48,131659.59,0
4071,850,Spain,Female,54,120952.74,0
4072,810,France,Female,38,153166.17,0
4073,581,Spain,Male,30,53291.86,0
4074,718,France,Female,35,167924.95,0
4075,713,France,Male,43,86394.14,0
4076,672,France,Female,50,0.0,1
4077,781,Spain,Male,33,0.0,0
4078,656,Spain,Male,47,0.0,0
4079,583,France,Female,31,158978.79,0
4080,808,Germany,Female,37,100431.84,1
4081,721,Spain,Male,33,0.0,0
4082,778,Germany,Female,29,150358.97,1
4083,850,Spain,Female,45,114347.85,0
4084,693,France,Female,39,0.0,0
4085,520,France,Male,34,134007.9,0
4086,759,Germany,Male,31,98899.91,0
4087,637,France,Male,60,0.0,0
4088,755,Germany,Male,40,137430.82,0
4089,662,France,Female,47,0.0,0
4090,503,France,Female,37,0.0,0
4091,599,Germany,Male,39,188976.89,0
4092,583,Spain,Female,40,0.0,0
4093,764,Spain,Female,48,75990.97,1
4094,513,France,Male,29,0.0,0
4095,730,Spain,Male,62,112181.08,0
4096,820,Spain,Male,34,97208.46,0
4097,597,Spain,Female,26,0.0,0
4098,637,France,Male,32,0.0,0
4099,696,France,Male,34,150856.79,0
4100,635,Germany,Female,37,146748.07,0
4101,673,Spain,Female,57,0.0,0
4102,662,Spain,Male,33,0.0,0
4103,683,Spain,Male,41,148863.17,0
4104,850,France,Male,55,0.0,1
4105,815,Spain,Male,28,0.0,0
4106,671,Spain,Male,34,153360.02,0
4107,601,France,Female,40,92055.36,1
4108,709,Germany,Female,39,124723.92,0
4109,702,Germany,Male,28,103033.83,0
4110,558,France,Male,40,0.0,0
4111,691,Spain,Male,40,0.0,0
4112,700,France,Female,30,0.0,0
4113,667,France,Male,33,0.0,0
4114,624,Germany,Male,54,116726.22,1
4115,580,France,Female,23,113923.81,0
4116,571,Spain,Female,31,0.0,0
4117,561,France,Male,37,0.0,0
4118,529,France,Male,28,0.0,0
4119,670,France,Male,36,0.0,0
4120,666,Germany,Female,21,121827.43,0
4121,628,Spain,Male,42,0.0,0
4122,577,France,Male,60,125389.7,0
4123,652,Spain,Female,38,103895.31,0
4124,678,France,Male,26,111128.04,1
4125,692,Spain,Female,49,0.0,0
4126,675,Spain,Male,32,0.0,0
4127,712,Spain,Male,52,0.0,1
4128,639,Germany,Female,37,151242.48,0
4129,618,France,Male,48,0.0,1
4130,554,France,Male,39,129709.62,0
4131,533,France,Male,47,83347.25,0
4132,540,Spain,Female,28,84121.04,0
4133,704,Spain,Male,33,0.0,0
4134,678,France,Male,43,102338.19,0
4135,712,France,Female,29,87375.78,0
4136,651,France,Male,44,0.0,1
4137,789,Germany,Male,51,104677.09,0
4138,775,Germany,Male,32,121669.23,0
4139,564,Germany,Male,40,108407.34,0
4140,841,Germany,Female,33,154969.79,0
4141,850,Spain,Male,39,141829.67,0
4142,637,France,Female,63,0.0,1
4143,500,France,Male,45,109162.82,0
4144,655,France,Male,44,87471.63,0
4145,666,France,Female,33,147229.65,0
4146,658,France,Female,24,0.0,0
4147,749,Germany,Male,66,182532.23,0
4148,654,France,Male,32,0.0,0
4149,623,France,Female,39,160903.2,0
4150,761,France,Female,33,138053.79,0
4151,627,France,Male,44,153548.12,1
4152,757,Germany,Male,31,149085.9,0
4153,695,Germany,Female,53,95231.91,1
4154,726,France,Male,34,0.0,0
4155,587,Spain,Male,41,85109.21,0
4156,605,Germany,Female,43,125338.8,0
4157,850,Spain,Male,62,0.0,0
4158,850,France,Female,38,106831.69,0
4159,751,France,Male,29,159597.45,0
4160,627,Germany,Female,37,147361.57,0
